document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,native_text_characters,extracted_text_characters,review_required,review_reasons,text_file
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,27,ocr,80.45806451612903,69,751,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0027.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,28,ocr,91.05799648506151,69,2861,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0028.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,29,ocr,88.31296296296296,69,2784,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0029.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,30,ocr,87.30057803468208,69,2386,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0030.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,31,ocr,93.64102564102564,69,568,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0031.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,32,ocr,89.2012987012987,69,1276,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0032.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,33,ocr,90.73706896551724,69,856,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0033.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,34,ocr,83.24886877828054,69,1019,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0034.txt
tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,35,ocr,74.63970588235294,69,634,True,low_ocr_confidence,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0035.txt
us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc,2. ChinaAcquisitionExploitationAmericanVoterData\US Voter Registration  for 6 States - clean - declass marked_Redacted.pdf,ac95b16038bc58837c9800bfc37cb3b208bf45f7ae9fdde7da811ed887ecffe1,1,ocr,61.62109375,25,1073,True,low_ocr_confidence,page_text\us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc\page_0001.txt
us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc,2. ChinaAcquisitionExploitationAmericanVoterData\US Voter Registration  for 6 States - clean - declass marked_Redacted.pdf,ac95b16038bc58837c9800bfc37cb3b208bf45f7ae9fdde7da811ed887ecffe1,2,ocr,90.88324873096447,0,2228,False,,page_text\us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc\page_0002.txt
us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc,2. ChinaAcquisitionExploitationAmericanVoterData\US Voter Registration  for 6 States - clean - declass marked_Redacted.pdf,ac95b16038bc58837c9800bfc37cb3b208bf45f7ae9fdde7da811ed887ecffe1,3,ocr,93.96703296703296,0,530,False,,page_text\us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc\page_0003.txt
us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc,2. ChinaAcquisitionExploitationAmericanVoterData\US Voter Registration  for 6 States - clean - declass marked_Redacted.pdf,ac95b16038bc58837c9800bfc37cb3b208bf45f7ae9fdde7da811ed887ecffe1,4,ocr,96.0,0,5,True,low_text_yield,page_text\us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc\page_0004.txt
us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc,2. ChinaAcquisitionExploitationAmericanVoterData\US Voter Registration  for 6 States - clean - declass marked_Redacted.pdf,ac95b16038bc58837c9800bfc37cb3b208bf45f7ae9fdde7da811ed887ecffe1,5,ocr,95.38461538461539,0,62,True,low_text_yield,page_text\us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc\page_0005.txt
us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc,2. ChinaAcquisitionExploitationAmericanVoterData\US Voter Registration  for 6 States - clean - declass marked_Redacted.pdf,ac95b16038bc58837c9800bfc37cb3b208bf45f7ae9fdde7da811ed887ecffe1,6,ocr,0.0,0,0,True,low_ocr_confidence;low_text_yield,page_text\us_voter_registration_for_6_states_clean_declass_marked_redacted_ac95b16038bc\page_0006.txt
whtf_government_transparency_states_statement_final_62bc6f53d36e,2. ChinaAcquisitionExploitationAmericanVoterData\WHTF Government Transparency - States Statement FINAL.pdf,62bc6f53d36ea6ce9c3ffae2a0ead43f0df21fc8d32cd99b980e84ce8c60f353,1,native,,1089,1089,False,,page_text\whtf_government_transparency_states_statement_final_62bc6f53d36e\page_0001.txt
0000001_release_marked_9dea06f5589a,3. MichiganVoterRegistrationInvestigation\0000001 - RELEASE MARKED.pdf,9dea06f5589aba90060ab2868b26b332f84bced02abdf37e46ee320e20b297cd,1,ocr,88.15151515151516,69,558,False,,page_text\0000001_release_marked_9dea06f5589a\page_0001.txt
0000001_release_marked_9dea06f5589a,3. MichiganVoterRegistrationInvestigation\0000001 - RELEASE MARKED.pdf,9dea06f5589aba90060ab2868b26b332f84bced02abdf37e46ee320e20b297cd,2,ocr,89.8913043478261,69,1495,False,,page_text\0000001_release_marked_9dea06f5589a\page_0002.txt
0000001_release_marked_9dea06f5589a,3. MichiganVoterRegistrationInvestigation\0000001 - RELEASE MARKED.pdf,9dea06f5589aba90060ab2868b26b332f84bced02abdf37e46ee320e20b297cd,3,ocr,90.71647509578544,69,1392,False,,page_text\0000001_release_marked_9dea06f5589a\page_0003.txt
0000001_release_marked_9dea06f5589a,3. MichiganVoterRegistrationInvestigation\0000001 - RELEASE MARKED.pdf,9dea06f5589aba90060ab2868b26b332f84bced02abdf37e46ee320e20b297cd,4,ocr,93.416,69,713,False,,page_text\0000001_release_marked_9dea06f5589a\page_0004.txt
0000001_release_marked_9dea06f5589a,3. MichiganVoterRegistrationInvestigation\0000001 - RELEASE MARKED.pdf,9dea06f5589aba90060ab2868b26b332f84bced02abdf37e46ee320e20b297cd,5,ocr,89.95675675675676,69,983,False,,page_text\0000001_release_marked_9dea06f5589a\page_0005.txt
0000001_release_marked_9dea06f5589a,3. MichiganVoterRegistrationInvestigation\0000001 - RELEASE MARKED.pdf,9dea06f5589aba90060ab2868b26b332f84bced02abdf37e46ee320e20b297cd,6,ocr,92.0909090909091,69,189,False,,page_text\0000001_release_marked_9dea06f5589a\page_0006.txt
196_release_marked_daa9c23956b6,3. MichiganVoterRegistrationInvestigation\196 - RELEASE MARKED.pdf,daa9c23956b6b94a33133fba08a9f8a6f61b391bd319d3cecdcfbdd3a1e62002,1,ocr,88.38781163434903,69,1629,False,,page_text\196_release_marked_daa9c23956b6\page_0001.txt
196_release_marked_daa9c23956b6,3. MichiganVoterRegistrationInvestigation\196 - RELEASE MARKED.pdf,daa9c23956b6b94a33133fba08a9f8a6f61b391bd319d3cecdcfbdd3a1e62002,2,ocr,87.61467889908256,69,462,False,,page_text\196_release_marked_daa9c23956b6\page_0002.txt
233_release_marked_48c70c3f1665,3. MichiganVoterRegistrationInvestigation\233 - RELEASE MARKED.pdf,48c70c3f1665cb1a4a9d365d1f07ebaae43c6a0dcdd429eb41caf0fa289b2d28,1,ocr,89.973474801061,69,1705,False,,page_text\233_release_marked_48c70c3f1665\page_0001.txt
265_0000001_release_marked_172a51ee135c,3. MichiganVoterRegistrationInvestigation\265_0000001 - RELEASE MARKED.pdf,172a51ee135cbbe45f3fca9c0a05a5c86d0aa825b319db95c6f8517f1762c051,1,ocr,89.46186440677967,0,1283,False,,page_text\265_0000001_release_marked_172a51ee135c\page_0001.txt
fbimichigan_2021_dont_want_to_close_memo_release_marked_bb7e982ddca3,3. MichiganVoterRegistrationInvestigation\FBIMichigan 2021 Dont Want To Close Memo RELEASE MARKED.pdf,bb7e982ddca3b8ef57f2bc1b416f49ad54cdc8aee7299baac8ac88980b107dc8,1,ocr,93.87368421052632,69,2464,False,,page_text\fbimichigan_2021_dont_want_to_close_memo_release_marked_bb7e982ddca3\page_0001.txt
fbimichigan_2021_dont_want_to_close_memo_release_marked_bb7e982ddca3,3. MichiganVoterRegistrationInvestigation\FBIMichigan 2021 Dont Want To Close Memo RELEASE MARKED.pdf,bb7e982ddca3b8ef57f2bc1b416f49ad54cdc8aee7299baac8ac88980b107dc8,2,ocr,92.87006960556845,69,2354,False,,page_text\fbimichigan_2021_dont_want_to_close_memo_release_marked_bb7e982ddca3\page_0002.txt
fbimichigan_2021_dont_want_to_close_memo_release_marked_bb7e982ddca3,3. MichiganVoterRegistrationInvestigation\FBIMichigan 2021 Dont Want To Close Memo RELEASE MARKED.pdf,bb7e982ddca3b8ef57f2bc1b416f49ad54cdc8aee7299baac8ac88980b107dc8,3,ocr,95.5,69,242,False,,page_text\fbimichigan_2021_dont_want_to_close_memo_release_marked_bb7e982ddca3\page_0003.txt
fbimichigan_fake_voter_3_memo_release_marked_710057933a75,3. MichiganVoterRegistrationInvestigation\FBIMichigan Fake Voter 3 Memo RELEASE MARKED.pdf,710057933a7574ae671309dc9cab28b01e161eaea9ba3cb91325bfb99c3c3d20,1,ocr,83.71428571428571,0,715,False,,page_text\fbimichigan_fake_voter_3_memo_release_marked_710057933a75\page_0001.txt
fbimichigan_fake_voter_memo_1_release_marked_a3d644ba6d40,3. MichiganVoterRegistrationInvestigation\FBIMichigan Fake Voter Memo 1 RELEASE MARKED.pdf,a3d644ba6d4041ee69402c8b4e024f514b01f1d06cce2cff13339594b9514a1e,1,ocr,85.77987421383648,0,801,False,,page_text\fbimichigan_fake_voter_memo_1_release_marked_a3d644ba6d40\page_0001.txt
fbimichigan_fake_voter_memo_2_release_marked_74a00cec7d5b,3. MichiganVoterRegistrationInvestigation\FBIMichigan Fake Voter Memo 2 RELEASE MARKED.pdf,74a00cec7d5bf038540dbf86f436f837789cb4d3ffdad2db7b57926be089b052,1,ocr,85.96774193548387,0,784,False,,page_text\fbimichigan_fake_voter_memo_2_release_marked_74a00cec7d5b\page_0001.txt
fbimichigan_four_year_case_timeline_release_marked_a4f65bc58ed2,3. MichiganVoterRegistrationInvestigation\FBIMichigan Four Year Case Timeline RELEASE MARKED.pdf,a4f65bc58ed23b1029ee259a60348ef946deb40108a7298b1217d037d6da9ebd,1,ocr,83.61029411764706,69,1440,False,,page_text\fbimichigan_four_year_case_timeline_release_marked_a4f65bc58ed2\page_0001.txt
fbimichigan_four_year_case_timeline_release_marked_a4f65bc58ed2,3. MichiganVoterRegistrationInvestigation\FBIMichigan Four Year Case Timeline RELEASE MARKED.pdf,a4f65bc58ed23b1029ee259a60348ef946deb40108a7298b1217d037d6da9ebd,2,ocr,85.65616797900262,69,1968,False,,page_text\fbimichigan_four_year_case_timeline_release_marked_a4f65bc58ed2\page_0002.txt
fbimichigan_four_year_case_timeline_release_marked_a4f65bc58ed2,3. MichiganVoterRegistrationInvestigation\FBIMichigan Four Year Case Timeline RELEASE MARKED.pdf,a4f65bc58ed23b1029ee259a60348ef946deb40108a7298b1217d037d6da9ebd,3,ocr,82.82142857142857,69,1913,False,,page_text\fbimichigan_four_year_case_timeline_release_marked_a4f65bc58ed2\page_0003.txt
fbimichigan_fraudulent_registration_applications_91_of_107_release_marke_daad2e920443,3. MichiganVoterRegistrationInvestigation\FBIMichigan Fraudulent Registration Applications 91 of 107 RELEASE MARKED.pdf,daad2e92044301e2cccff57873b3b10185d5f12051320c407148e18dc22dabd9,1,ocr,90.63975155279503,69,988,False,,page_text\fbimichigan_fraudulent_registration_applications_91_of_107_release_marke_daad2e920443\page_0001.txt
fbimichigan_fraudulent_request_memo2_release_marked_c03f83fb2d54,3. MichiganVoterRegistrationInvestigation\FBIMichigan Fraudulent Request Memo2 RELEASE MARKED.pdf,c03f83fb2d54eae2a0e0d0fe58f7a58a89558f531c58e5136e1f8a934317748a,1,ocr,93.26525821596245,69,2233,False,,page_text\fbimichigan_fraudulent_request_memo2_release_marked_c03f83fb2d54\page_0001.txt
fbimichigan_fraudulent_request_memo2_release_marked_c03f83fb2d54,3. MichiganVoterRegistrationInvestigation\FBIMichigan Fraudulent Request Memo2 RELEASE MARKED.pdf,c03f83fb2d54eae2a0e0d0fe58f7a58a89558f531c58e5136e1f8a934317748a,2,ocr,93.53924914675768,69,1402,False,,page_text\fbimichigan_fraudulent_request_memo2_release_marked_c03f83fb2d54\page_0002.txt
fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c,3. MichiganVoterRegistrationInvestigation\FBIMichigan Orginal Muskego MSP Referral RELEASE MARKED.pdf,4ae64fd6128c48a1495cfb4006e462c77477e9331a063551fdf9e8537e1d3fd7,1,ocr,91.56190476190476,1,1298,False,,page_text\fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c\page_0001.txt
fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c,3. MichiganVoterRegistrationInvestigation\FBIMichigan Orginal Muskego MSP Referral RELEASE MARKED.pdf,4ae64fd6128c48a1495cfb4006e462c77477e9331a063551fdf9e8537e1d3fd7,2,ocr,88.05415162454874,0,1612,False,,page_text\fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c\page_0002.txt
fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c,3. MichiganVoterRegistrationInvestigation\FBIMichigan Orginal Muskego MSP Referral RELEASE MARKED.pdf,4ae64fd6128c48a1495cfb4006e462c77477e9331a063551fdf9e8537e1d3fd7,3,ocr,89.56666666666666,0,1490,False,,page_text\fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c\page_0003.txt
fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c,3. MichiganVoterRegistrationInvestigation\FBIMichigan Orginal Muskego MSP Referral RELEASE MARKED.pdf,4ae64fd6128c48a1495cfb4006e462c77477e9331a063551fdf9e8537e1d3fd7,4,ocr,91.48704663212435,0,1039,False,,page_text\fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c\page_0004.txt
fbimichigan_pin2023_delay_memo_release_marked_2d0f60c802ac,3. MichiganVoterRegistrationInvestigation\FBIMichigan PIN2023 Delay Memo - RELEASE MARKED.pdf,2d0f60c802ac40616705c6fa949c013411f56b20b5e90884aa32030102757ab5,1,ocr,93.3970223325062,69,2212,False,,page_text\fbimichigan_pin2023_delay_memo_release_marked_2d0f60c802ac\page_0001.txt
fbimichigan_pin2023_delay_memo_release_marked_2d0f60c802ac,3. MichiganVoterRegistrationInvestigation\FBIMichigan PIN2023 Delay Memo - RELEASE MARKED.pdf,2d0f60c802ac40616705c6fa949c013411f56b20b5e90884aa32030102757ab5,2,ocr,92.54444444444445,69,782,False,,page_text\fbimichigan_pin2023_delay_memo_release_marked_2d0f60c802ac\page_0002.txt
fbimichigan_pin2023_delay_memo_release_marked_2d0f60c802ac,3. MichiganVoterRegistrationInvestigation\FBIMichigan PIN2023 Delay Memo - RELEASE MARKED.pdf,2d0f60c802ac40616705c6fa949c013411f56b20b5e90884aa32030102757ab5,3,ocr,92.22,69,222,False,,page_text\fbimichigan_pin2023_delay_memo_release_marked_2d0f60c802ac\page_0003.txt
fbimichigan_voter_confirms_she_did_not_register_but_got_ballot_release_m_934137a1d722,3. MichiganVoterRegistrationInvestigation\FBIMichigan Voter Confirms She Did Not Register But Got Ballot RELEASE MARKED.pdf,934137a1d72245ceefad5d58d881d1972b0bc8b9c38e5c1a2eada7e1b1b04983,1,ocr,89.60887096774194,69,1223,False,,page_text\fbimichigan_voter_confirms_she_did_not_register_but_got_ballot_release_m_934137a1d722\page_0001.txt
fbimichigan_voter_confirms_she_did_not_register_but_got_ballot_release_m_934137a1d722,3. MichiganVoterRegistrationInvestigation\FBIMichigan Voter Confirms She Did Not Register But Got Ballot RELEASE MARKED.pdf,934137a1d72245ceefad5d58d881d1972b0bc8b9c38e5c1a2eada7e1b1b04983,2,ocr,87.04587155963303,69,552,False,,page_text\fbimichigan_voter_confirms_she_did_not_register_but_got_ballot_release_m_934137a1d722\page_0002.txt
fbimichigan_witness_interview_memo_gift_cards_suppress_trump_release_mar_fb5575e4f90a,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Gift Cards Suppress Trump RELEASE MARKED.pdf,fb5575e4f90ac978bb410426fd20ef84fd365fc70aed337557bcfc5993210a24,1,ocr,87.6790450928382,69,1800,False,,page_text\fbimichigan_witness_interview_memo_gift_cards_suppress_trump_release_mar_fb5575e4f90a\page_0001.txt
fbimichigan_witness_interview_memo_gift_cards_suppress_trump_release_mar_fb5575e4f90a,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Gift Cards Suppress Trump RELEASE MARKED.pdf,fb5575e4f90ac978bb410426fd20ef84fd365fc70aed337557bcfc5993210a24,2,ocr,87.63534675615213,69,2049,False,,page_text\fbimichigan_witness_interview_memo_gift_cards_suppress_trump_release_mar_fb5575e4f90a\page_0002.txt
fbimichigan_witness_interview_memo_gift_cards_suppress_trump_release_mar_fb5575e4f90a,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Gift Cards Suppress Trump RELEASE MARKED.pdf,fb5575e4f90ac978bb410426fd20ef84fd365fc70aed337557bcfc5993210a24,3,ocr,89.08387096774193,69,1464,False,,page_text\fbimichigan_witness_interview_memo_gift_cards_suppress_trump_release_mar_fb5575e4f90a\page_0003.txt
fbimichigan_witness_interview_memo_other_states_release_marked_ddf4d7c8b776,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Other States RELEASE MARKED.pdf,ddf4d7c8b77664363b2439432c5cb5c9c7518c355c5acd9916c7a36bfb6982d1,1,ocr,88.6355140186916,69,1552,False,,page_text\fbimichigan_witness_interview_memo_other_states_release_marked_ddf4d7c8b776\page_0001.txt
fbimichigan_witness_interview_memo_paid_by_registration_others_falsified_655091bd2462,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Paid By Registration Others Falsified RELEASE MARKED.pdf,655091bd2462db82495e70371c8a82a11d16f3383e2885c5e3eafca0e8fca859,1,ocr,89.87593052109182,69,1924,False,,page_text\fbimichigan_witness_interview_memo_paid_by_registration_others_falsified_655091bd2462\page_0001.txt
fbimichigan_witness_interview_memo_paid_by_registration_others_falsified_655091bd2462,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Paid By Registration Others Falsified RELEASE MARKED.pdf,655091bd2462db82495e70371c8a82a11d16f3383e2885c5e3eafca0e8fca859,2,ocr,93.72661870503597,69,749,False,,page_text\fbimichigan_witness_interview_memo_paid_by_registration_others_falsified_655091bd2462\page_0002.txt
fbimichigan_witness_interview_memo_pot_for_registrations_release_marked_7957e5b5bb14,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Pot For Registrations RELEASE MARKED.pdf,7957e5b5bb14a31ba27d82ff9edc251a35fb5e66697512be4a50ca901bec3c8b,1,ocr,87.0086455331412,0,1784,False,,page_text\fbimichigan_witness_interview_memo_pot_for_registrations_release_marked_7957e5b5bb14\page_0001.txt
fbimichigan_witness_interview_memo_pot_for_registrations_release_marked_7957e5b5bb14,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Pot For Registrations RELEASE MARKED.pdf,7957e5b5bb14a31ba27d82ff9edc251a35fb5e66697512be4a50ca901bec3c8b,2,ocr,87.86868686868686,0,503,False,,page_text\fbimichigan_witness_interview_memo_pot_for_registrations_release_marked_7957e5b5bb14\page_0002.txt
fbimichigan_witness_interview_memo_probably_forged_memos_release_marked_53ae802c4699,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Memo Probably Forged Memos RELEASE MARKED.pdf,53ae802c46991ee0a0a854e1554e53be233dd0ff7ea3cc23c185fc81c39592cb,1,ocr,91.01041666666667,69,1431,False,,page_text\fbimichigan_witness_interview_memo_probably_forged_memos_release_marked_53ae802c4699\page_0001.txt
fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Widespread Fake Registrations RELEASE MARKED.pdf,16798ea6bfabe9c552b30cf5bd4726050ef03aafec079ab622a3b10d2ddf6c4c,1,ocr,85.96716417910447,69,1562,False,,page_text\fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab\page_0001.txt
fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Widespread Fake Registrations RELEASE MARKED.pdf,16798ea6bfabe9c552b30cf5bd4726050ef03aafec079ab622a3b10d2ddf6c4c,2,ocr,88.4375,69,2075,False,,page_text\fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab\page_0002.txt
fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab,3. MichiganVoterRegistrationInvestigation\FBIMichigan Witness Interview Widespread Fake Registrations RELEASE MARKED.pdf,16798ea6bfabe9c552b30cf5bd4726050ef03aafec079ab622a3b10d2ddf6c4c,3,ocr,88.25,69,1422,False,,page_text\fbimichigan_witness_interview_widespread_fake_registrations_release_mark_16798ea6bfab\page_0003.txt
fbimichigan_worker_interview_sit_in_car_fake_registrations_release_marke_8ddf39c5c185,3. MichiganVoterRegistrationInvestigation\FBIMichigan Worker Interview Sit In Car Fake Registrations RELEASE MARKED.pdf,8ddf39c5c1853fa1897c35d05ba43a2c314a497874103befadd22713c81c41f6,1,ocr,87.35609756097561,69,1823,False,,page_text\fbimichigan_worker_interview_sit_in_car_fake_registrations_release_marke_8ddf39c5c185\page_0001.txt
fbimichigan_worker_interview_sit_in_car_fake_registrations_release_marke_8ddf39c5c185,3. MichiganVoterRegistrationInvestigation\FBIMichigan Worker Interview Sit In Car Fake Registrations RELEASE MARKED.pdf,8ddf39c5c1853fa1897c35d05ba43a2c314a497874103befadd22713c81c41f6,2,ocr,91.03225806451613,69,270,False,,page_text\fbimichigan_worker_interview_sit_in_car_fake_registrations_release_marke_8ddf39c5c185\page_0002.txt
gbi_strategies_release_marked_dde90b90ae98,3. MichiganVoterRegistrationInvestigation\GBI Strategies -RELEASE MARKED.pdf,dde90b90ae9822256d55df5e7ad7cc2a12a26aa1aeb6d2623630d3f29614b9ca,1,ocr,93.4247572815534,69,2066,False,,page_text\gbi_strategies_release_marked_dde90b90ae98\page_0001.txt
gbi_strategies_release_marked_dde90b90ae98,3. MichiganVoterRegistrationInvestigation\GBI Strategies -RELEASE MARKED.pdf,dde90b90ae9822256d55df5e7ad7cc2a12a26aa1aeb6d2623630d3f29614b9ca,2,ocr,94.98,69,1950,False,,page_text\gbi_strategies_release_marked_dde90b90ae98\page_0002.txt
pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,1,ocr,86.61711711711712,69,1000,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0001.txt
pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,2,ocr,92.93684210526315,69,2008,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0002.txt
pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,3,ocr,91.72340425531915,69,1727,False,,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0003.txt
pin_edmi_declination_release_marked_c1dce1a99c75,3. MichiganVoterRegistrationInvestigation\PIN EDMI declination - RELEASE MARKED.pdf,c1dce1a99c75d4842c66947d53b7a6c13f691d1933c12fe2519d77e7db14ffc2,4,ocr,95.85714285714286,69,69,True,low_text_yield,page_text\pin_edmi_declination_release_marked_c1dce1a99c75\page_0004.txt
pin_gbi_declination_release_marked_093a4153b77f,3. MichiganVoterRegistrationInvestigation\PIN GBI Declination - RELEASE MARKED.pdf,093a4153b77feddf475a6ad9aaf3bd8e2e2f4d8c00cd516b319d0c3f18516302,1,ocr,91.25149700598803,69,862,False,,page_text\pin_gbi_declination_release_marked_093a4153b77f\page_0001.txt
voter_fraud_spreadsheet_release_marked_8e4eaa72274e,3. MichiganVoterRegistrationInvestigation\Voter Fraud Spreadsheet - RELEASE MARKED.pdf,8e4eaa72274e91134cb7c7ff7f0b8f3fea168714675e0e43677b49788ffc71f5,1,ocr,92.58,69,613,False,,page_text\voter_fraud_spreadsheet_release_marked_8e4eaa72274e\page_0001.txt
